NAME_LONG,NAME_SHORT,COUNTRY_NAME,LOCID,ABV_1,LON,LAT,ID,-,REGION
Ghriss Airport,Ghriss,Algeria,MUW,DAOV,35.20769882,0.147141993,1686,N,Africa/Algiers
Touat Cheikh Sidi Mohamed Belkebir Airport,Adrar,Algeria,AZR,DAUA,27.83760071,-0.186414003,919,N,Africa/Algiers
Biskra Airport,Biskra,Algeria,BSK,DAUB,34.79330063,5.738230228,289,N,Africa/Algiers
El Golea Airport,El Golea,Algeria,ELG,DAUE,30.57130051,2.859590054,1306,N,Africa/Algiers
Noum�rat - Moufdi Zakaria Airport,Ghardaia,Algeria,GHA,DAUG,32.38410187,3.79411006,1512,N,Africa/Algiers
Oued Irara Airport,Hassi Messaoud,Algeria,HME,DAUH,31.67300034,6.140439987,463,N,Africa/Algiers
In Salah Airport,In Salah,Algeria,INZ,DAUI,27.25099945,2.512020111,896,N,Africa/Algiers
Touggourt Sidi Madhi Airport,Touggourt,Algeria,TGR,DAUK,33.06779861,6.088669777,279,N,Africa/Algiers
Laghouat Airport,Laghouat,Algeria,LOO,DAUL,33.76440048,2.928339958,2510,N,Africa/Algiers
Timimoun Airport,Timimoun,Algeria,TMX,DAUT,29.2371006,0.276033014,1027,N,Africa/Algiers
Ain el Beida Airport,Ouargla,Algeria,OGX,DAUU,31.91720009,5.412779808,492,N,Africa/Algiers
In Am�nas Airport,Zarzaitine,Algeria,IAM,DAUZ,28.0515,9.64291,1847,N,Africa/Algiers
Cadjehoun Airport,Cotonou,Benin,COO,DBBB,6.357230186,2.384350061,19,N,Africa/Porto-Novo
Ouagadougou Airport,Ouagadougou,Burkina Faso,OUA,DFFD,12.3532,-1.51242,1037,N,Africa/Ouagadougou
Bobo Dioulasso Airport,Bobo-dioulasso,Burkina Faso,BOY,DFOO,11.16009998,-4.33096981,1511,N,Africa/Ouagadougou
Kotoka International Airport,Accra,Ghana,ACC,DGAA,5.6051898,-0.166786,205,N,Africa/Accra
Tamale Airport,Tamale,Ghana,TML,DGLE,9.557189941,-0.863214016,553,N,Africa/Accra
Wa Airport,Wa,Ghana,\N,DGLW,10.08269978,-2.507689953,1060,N,Africa/Accra
Sunyani Airport,Sunyani,Ghana,NYI,DGSN,7.361830235,-2.328759909,1014,N,Africa/Accra
Takoradi Airport,Takoradi,Ghana,TKD,DGTK,4.89605999,-1.774760008,21,N,Africa/Accra
Port Bouet Airport,Abidjan,Cote d'Ivoire,ABJ,DIAP,5.261390209,-3.926290035,21,N,Africa/Abidjan
Bouak� Airport,Bouake,Cote d'Ivoire,BYK,DIBK,7.738800049,-5.07366991,1230,N,Africa/Abidjan
Daloa Airport,Daloa,Cote d'Ivoire,DJO,DIDL,6.792809963,-6.473189831,823,N,Africa/Abidjan
Korhogo Airport,Korhogo,Cote d'Ivoire,HGO,DIKO,9.387180328,-5.556660175,1214,N,Africa/Abidjan
Man Airport,Man,Cote d'Ivoire,MJC,DIMN,7.272069931,-7.587359905,1089,N,Africa/Abidjan
San Pedro Airport,San Pedro,Cote d'Ivoire,SPY,DISP,4.746719837,-6.660820007,26,N,Africa/Abidjan
Yamoussoukro Airport,Yamoussoukro,Cote d'Ivoire,ASK,DIYO,6.903170109,-5.365580082,699,N,Africa/Abidjan
Nnamdi Azikiwe International Airport,Abuja,Nigeria,ABV,DNAA,9.006790161,7.263169765,1123,N,Africa/Lagos
Akure Airport,Akure,Nigeria,AKR,DNAK,7.246739864,5.301010132,1100,N,Africa/Lagos
Benin Airport,Benin,Nigeria,BNI,DNBE,6.316979885,5.599500179,258,N,Africa/Lagos
Margaret Ekpo International Airport,Calabar,Nigeria,CBQ,DNCA,4.976019859,8.347200394,210,N,Africa/Lagos
Akanu Ibiam International Airport,Enugu,Nigeria,ENU,DNEN,6.474269867,7.56196022,466,N,Africa/Lagos
Gusau Airport,Gusau,Nigeria,\N,DNGU,12.1717,6.69611,1520,N,Africa/Lagos
Ibadan Airport,Ibadan,Nigeria,IBA,DNIB,7.362460136,3.978329897,725,N,Africa/Lagos
Ilorin International Airport,Ilorin,Nigeria,ILR,DNIL,8.440210342,4.493919849,1126,N,Africa/Lagos
Yakubu Gowon Airport,Jos,Nigeria,JOS,DNJO,9.639829636,8.869050026,4232,N,Africa/Lagos
Kaduna Airport,Kaduna,Nigeria,KAD,DNKA,10.6960001,7.320109844,2073,N,Africa/Lagos
Mallam Aminu International Airport,Kano,Nigeria,KAN,DNKN,12.0476,8.52462,1562,N,Africa/Lagos
Maiduguri International Airport,Maiduguri,Nigeria,MIU,DNMA,11.85529995,13.08090019,1099,N,Africa/Lagos
Makurdi Airport,Makurdi,Nigeria,MDI,DNMK,7.70388,8.61394,371,N,Africa/Lagos
Murtala Muhammed International Airport,Lagos,Nigeria,LOS,DNMM,6.577370167,3.321160078,135,N,Africa/Lagos
Minna Airport,Minna,Nigeria,MXJ,DNMN,9.652170181,6.462259769,834,N,Africa/Lagos
Port Harcourt International Airport,Port Hartcourt,Nigeria,PHC,DNPO,5.015490055,6.949590206,87,N,Africa/Lagos
Sadiq Abubakar III International Airport,Sokoto,Nigeria,SKO,DNSO,12.91629982,5.207190037,1010,N,Africa/Lagos
Yola Airport,Yola,Nigeria,YOL,DNYO,9.25755024,12.43039989,599,N,Africa/Lagos
Zaria Airport,Zaria,Nigeria,ZAR,DNZA,11.1302,7.68581,2170,N,Africa/Lagos
Maradi Airport,Maradi,Niger,MFQ,DRRM,13.50249958,7.126749992,1240,N,Africa/Niamey
Diori Hamani International Airport,Niamey,Niger,NIM,DRRN,13.4815,2.18361,732,N,Africa/Niamey
Tahoua Airport,Tahoua,Niger,THZ,DRRT,14.8757,5.265359879,1266,N,Africa/Niamey
Mano Dayak International Airport,Agadez,Niger,AJY,DRZA,16.9659996,8.000109673,1657,N,Africa/Niamey
Dirkou Airport,Dirkou,Niger,\N,DRZD,18.96870041,12.86870003,1273,N,Africa/Niamey
Diffa Airport,Diffa,Niger,\N,DRZF,13.37290001,12.6267004,994,N,Africa/Niamey
Zinder Airport,Zinder,Niger,ZND,DRZR,13.77900028,8.98375988,1516,N,Africa/Niamey
Monastir Habib Bourguiba International Airport,Monastir,Tunisia,MIR,DTMB,35.7580986,10.75469971,9,E,Africa/Tunis
Tunis Carthage International Airport,Tunis,Tunisia,TUN,DTTA,36.85100174,10.22719955,22,E,Africa/Tunis
Sidi Ahmed Air Base,Bizerte,Tunisia,\N,DTTB,37.245398,9.79145,20,E,Africa/Tunis
Remada Air Base,Remada,Tunisia,\N,DTTD,32.30619812,10.38210011,1004,E,Africa/Tunis
Gafsa Ksar International Airport,Gafsa,Tunisia,GAF,DTTF,34.42200089,8.822500229,1060,E,Africa/Tunis
Gab�s Matmata International Airport,Gabes,Tunisia,GAE,DTTG,33.87689972,10.10330009,26,E,Africa/Tunis
Borj El Amri Airport,Bordj El Amri,Tunisia,\N,DTTI,36.72129822,9.943149567,110,E,Africa/Tunis
Djerba Zarzis International Airport,Djerba,Tunisia,DJE,DTTJ,33.875,10.7755003,19,E,Africa/Tunis
El Borma Airport,El Borma,Tunisia,EBM,DTTR,31.70429993,9.254619598,827,E,Africa/Tunis
Sfax Thyna International Airport,Sfax,Tunisia,SFA,DTTX,34.7179985,10.69099998,85,E,Africa/Tunis
Tozeur Nefta International Airport,Tozeur,Tunisia,TOE,DTTZ,33.93970108,8.110560417,287,E,Africa/Tunis
Niamtougou International Airport,Niatougou,Togo,LRL,DXNG,9.76733017,1.091249943,1515,N,Africa/Lome
Lom�-Tokoin Airport,Lome,Togo,LFW,DXXX,6.165609837,1.254510045,72,N,Africa/Lome
Antwerp International Airport (Deurne),Antwerp,Belgium,ANR,EBAW,51.18939972,4.460279942,39,E,Europe/Brussels
Beauvechain Air Base,Beauvechain,Belgium,\N,EBBE,50.75859833,4.768330097,370,E,Europe/Brussels
Kleine Brogel Air Base,Kleine Brogel,Belgium,\N,EBBL,51.168301,5.47,200,E,Europe/Brussels
Brussels Airport,Brussels,Belgium,BRU,EBBR,50.90140152,4.48443985,184,E,Europe/Brussels
Jehonville Air Base,Bertrix,Belgium,\N,EBBX,49.89170074,5.223889828,1514,E,Europe/Brussels
Brussels South Charleroi Airport,Charleroi,Belgium,CRL,EBCI,50.459202,4.45382,614,E,Europe/Brussels
Chi�vres Air Base,Chievres,Belgium,\N,EBCV,50.57580185,3.83100009,194,E,Europe/Brussels
Koksijde Air Base,Koksijde,Belgium,\N,EBFN,51.09030151,2.652780056,20,E,Europe/Brussels
Florennes Air Base,Florennes,Belgium,\N,EBFS,50.24330139,4.645830154,935,E,Europe/Brussels
Wevelgem Airport,Kortrijk-vevelgem,Belgium,KJK,EBKT,50.81719971,3.20472002,64,E,Europe/Brussels
Li�ge Airport,Liege,Belgium,LGG,EBLG,50.63740158,5.443220139,659,E,Europe/Brussels
Ostend-Bruges International Airport,Ostend,Belgium,OST,EBOS,51.19889832,2.862220049,13,E,Europe/Brussels
Zutendaal Air Base,Zutendaal,Belgium,\N,EBSL,50.94749832,5.590559959,312,E,Europe/Brussels
Brustem Airfield Sint Truiden,Sint-truiden,Belgium,\N,EBST,50.791901,5.20167,246,E,Europe/Brussels
Saint Hubert Air Base,St.-hubert,Belgium,\N,EBSU,50.03440094,5.440810204,1930,E,Europe/Brussels
Ursel Air Base,Ursel,Belgium,\N,EBUL,51.14419937,3.47555995,95,E,Europe/Brussels
Weelde Air Base,Weelde,Belgium,\N,EBWE,51.39479828,4.960189819,105,E,Europe/Brussels
Zoersel (Oostmalle) Airfield,Zoersel,Belgium,OBL,EBZR,51.264702,4.75333,53,E,Europe/Brussels
Flugplatz Bautzen,Bautzen,Germany,\N,EDAB,51.193611,14.519722,568,E,Europe/Berlin
Altenburg-Nobitz Airport,Altenburg,Germany,AOC,EDAC,50.981945,12.506389,640,E,Europe/Berlin
Dessau Airfield,Dessau,Germany,\N,EDAD,51.831694,12.190962,187,E,Europe/Berlin
Eisenh�ttenstadt Airfield,Eisenhuettenstadt,Germany,\N,EDAE,52.195856,14.58753,144,E,Europe/Berlin
Gro�enhain Airport,Suhl,Germany,\N,EDAK,51.30805588,13.5555563,417,E,Europe/Berlin
Merseburg Airport,Muehlhausen,Germany,\N,EDAM,51.3630556,11.9408333,341,E,Europe/Berlin
Halle-Oppin Airport,Halle,Germany,\N,EDAQ,51.552223,12.053889,348,E,Europe/Berlin
Riesa-G�hlis Airport,Riesa,Germany,IES,EDAU,51.29360962,13.35611057,322,E,Europe/Berlin
Rechlin-L�rz Airport,Rechlin-laerz,Germany,REB,EDAX,53.30638886,12.75222206,220,E,Europe/Berlin
Strausberg Airport,Strausberg,Germany,\N,EDAY,52.58055496,13.91666698,262,E,Europe/Berlin
Sch�nhagen Airport,Schoenhagen,Germany,QXH,EDAZ,52.203609,13.156389,152,E,Europe/Berlin
Barth Airport,Barth,Germany,BBH,EDBH,54.338253,12.710515,23,E,Europe/Berlin
Jena-Sch�ngleina Airfield,Jena,Germany,\N,EDBJ,50.915279,11.714444,1247,E,Europe/Berlin
Kyritz Airport,Kyritz,Germany,\N,EDBK,52.91888809,12.42527771,131,E,Europe/Berlin
Magdeburg City Airport,Magdeburg,Germany,ZMG,EDBM,52.073612,11.626389,259,E,Europe/Berlin
Rothenburg/G�rlitz Airport,Rothenburg/ol,Germany,\N,EDBR,51.36333466,14.94999981,518,E,Europe/Berlin
Anklam Airfield,Anklam,Germany,\N,EDCA,53.832779,13.668611,16,E,Europe/Berlin
Cottbus-Drewitz Airport,Cottbus,Germany,CBU,EDCD,51.889442,14.531944,272,E,Europe/Berlin
Kamenz Airport,Kamenz,Germany,\N,EDCM,51.29694366,14.12749958,495,E,Europe/Berlin
Berlin-Sch�nefeld Airport,Berlin,Germany,SXF,EDDB,52.380001,13.5225,157,E,Europe/Berlin
Dresden Airport,Dresden,Germany,DRS,EDDC,51.13280106,13.76720047,755,E,Europe/Berlin
Erfurt Airport,Erfurt,Germany,ERF,EDDE,50.97980118,10.95810032,1036,E,Europe/Berlin
Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364,E,Europe/Berlin
M�nster Osnabr�ck Airport,Munster,Germany,FMO,EDDG,52.13460159,7.684830189,160,E,Europe/Berlin
Hamburg Airport,Hamburg,Germany,HAM,EDDH,53.63040161,9.988229752,53,E,Europe/Berlin
Berlin-Tempelhof International Airport,Berlin,Germany,THF,EDDI,52.47299957,13.40390015,167,E,Europe/Berlin
Cologne Bonn Airport,Cologne,Germany,CGN,EDDK,50.86589813,7.142739773,302,E,Europe/Berlin
D�sseldorf Airport,Duesseldorf,Germany,DUS,EDDL,51.289501,6.76678,147,E,Europe/Berlin
Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487,E,Europe/Berlin
Nuremberg Airport,Nuernberg,Germany,NUE,EDDN,49.498699,11.078056,1046,E,Europe/Berlin
Leipzig/Halle Airport,Leipzig,Germany,LEJ,EDDP,51.423889,12.236389,465,E,Europe/Berlin
Saarbr�cken Airport,Saarbruecken,Germany,SCN,EDDR,49.21459961,7.109509945,1058,E,Europe/Berlin
Stuttgart Airport,Stuttgart,Germany,STR,EDDS,48.68989944,9.221960068,1276,E,Europe/Berlin
Berlin-Tegel Airport,Berlin,Germany,TXL,EDDT,52.5597,13.2877,122,E,Europe/Berlin
Hannover Airport,Hannover,Germany,HAJ,EDDV,52.46110153,9.685079575,183,E,Europe/Berlin
Bremen Airport,Bremen,Germany,BRE,EDDW,53.04750061,8.786669731,14,E,Europe/Berlin
Frankfurt-Egelsbach Airport,Egelsbach,Germany,QEF,EDFE,49.959999,8.645833,384,E,Europe/Berlin
Frankfurt-Hahn Airport,Hahn,Germany,HHN,EDFH,49.9487,7.26389,1649,E,Europe/Berlin
Mannheim-City Airport,Mannheim,Germany,MHG,EDFM,49.473057,8.514167,308,E,Europe/Berlin
Allendorf/Eder Airport,Allendorf,Germany,\N,EDFQ,51.03499985,8.680832863,1158,E,Europe/Berlin
Worms Airport,Worms,Germany,\N,EDFV,49.606945,8.368333,295,E,Europe/Berlin
Mainz-Finthen Airport,Mainz,Germany,\N,EDFZ,49.967499,8.147222,525,E,Europe/Berlin
Eisenach-Kindel Airport,Eisenach,Germany,EIB,EDGE,50.991604,10.47973,1112,E,Europe/Berlin
Siegerland Airport,Siegerland,Germany,SGE,EDGS,50.70769882,8.082969666,1966,E,Europe/Berlin
Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,EDHI,53.53527832,9.83555603,23,E,Europe/Berlin
Kiel-Holtenau Airport,Kiel,Germany,KEL,EDHK,54.37944412,10.14527798,102,E,Europe/Berlin
L�beck Blankensee Airport,Luebeck,Germany,LBC,EDHL,53.80540085,10.71920013,53,E,Europe/Berlin
Flugplatz Dahlemer Binz,Dahlemer Binz,Germany,\N,EDKV,50.40555573,6.528889179,1896,E,Europe/Berlin
Meinerzhagen Airport,Meinerzhagen,Germany,\N,EDKZ,51.09999847,7.599999905,1549,E,Europe/Berlin
Arnsberg-Menden Airport,Arnsberg,Germany,\N,EDLA,51.48389053,7.898333073,794,E,Europe/Berlin
Essen Mulheim Airport,Essen,Germany,ESS,EDLE,51.40230179,6.937329769,424,E,Europe/Berlin
Bielefeld Airport,Bielefeld,Germany,BFE,EDLI,51.964722,8.544444,454,E,Europe/Berlin
M�nchengladbach Airport,Moenchengladbach,Germany,MGL,EDLN,51.230278,6.504444,125,E,Europe/Berlin
Paderborn Lippstadt Airport,Paderborn,Germany,PAD,EDLP,51.61410141,8.616319656,699,E,Europe/Berlin
Stadtlohn-Vreden Airport,Stadtlohn,Germany,\N,EDLS,51.99583435,6.840556145,157,E,Europe/Berlin
Dortmund Airport,Dortmund,Germany,DTM,EDLW,51.5182991,7.612239838,425,E,Europe/Berlin
Augsburg Airport,Augsburg,Germany,AGB,EDMA,48.425278,10.931667,1516,E,Europe/Berlin
Biberach a.d. Ri� Airfield,Biberach,Germany,\N,EDMB,48.111111,9.762778,1903,E,Europe/Berlin
Eggenfelden Airport,Eggenfelden,Germany,\N,EDME,48.39611053,12.72361088,1342,E,Europe/Berlin
Mindelheim-Mattsies Airfield,Mindelheim,Germany,\N,EDMN,48.106945,10.525,1857,E,Europe/Berlin
Oberpfaffenhofen Airport,Oberpfaffenhofen,Germany,OBF,EDMO,48.081402,11.2831,1947,E,Europe/Berlin
Straubing Airport,Straubing,Germany,RBM,EDMS,48.90083313,12.51666737,1047,E,Europe/Berlin
Vilshofen Airport,Vilshofen,Germany,\N,EDMV,48.63499832,13.19555569,991,E,Europe/Berlin
Leutkirch-Unterzeil Airport,Leutkirch,Germany,\N,EDNL,47.85889053,10.01416683,2100,E,Europe/Berlin
Friedrichshafen Airport,Friedrichshafen,Germany,FDH,EDNY,47.67129898,9.511489868,1367,E,Europe/Berlin
Schwerin Parchim Airport,Parchim,Germany,SZW,EDOP,53.426998,11.7834,166,E,Europe/Berlin
Stendal-Borstel Airport,Stendal,Germany,\N,EDOV,52.62888718,11.81861115,184,E,Europe/Berlin
Aalen-Heidenheim/Elchingen Airport,Aalen-heidenheim,Germany,\N,EDPA,48.77777863,10.26472187,1916,E,Europe/Berlin
Bayreuth Airport,Bayreuth,Germany,BYU,EDQD,49.985001,11.64,1601,E,Europe/Berlin
Burg Feuerstein Airport,Burg Feuerstein,Germany,URD,EDQE,49.79416656,11.13361073,1673,E,Europe/Berlin
Hof-Plauen Airport,Hof,Germany,HOQ,EDQM,50.28861237,11.85638905,1959,E,Europe/Berlin
Ha�furt-Schweinfurt Airport,Hassfurt,Germany,\N,EDQT,50.01805496,10.52944374,719,E,Europe/Berlin
Koblenz-Winningen Airfield,Koblenz,Germany,\N,EDRK,50.325558,7.528611,640,E,Europe/Berlin
Trier-F�hren Airport,Trier,Germany,\N,EDRT,49.863888,6.7875,666,E,Europe/Berlin
Speyer Airfield,Speyer,Germany,\N,EDRY,49.304722,8.451389,312,E,Europe/Berlin
Zweibr�cken Airport,Zweibruecken,Germany,ZQW,EDRZ,49.2094,7.40056,1132,E,Europe/Berlin
Donaueschingen-Villingen Airport,Donaueschingen,Germany,ZQL,EDTD,47.97333145,8.522221565,2231,E,Europe/Berlin
Freiburg i. Br. Airport,Freiburg,Germany,\N,EDTF,48.02277756,7.832499981,801,E,Europe/Berlin
Mengen-Hohentengen Airport,Mengen,Germany,\N,EDTM,48.05389023,9.372777939,1818,E,Europe/Berlin
Adolf W�rth Airport,Schwaebisch Hall,Germany,\N,EDTY,49.11833191,9.783888817,1299,E,Europe/Berlin
Finsterwalde/Schacksdorf Airport,Soest,Germany,\N,EDUS,51.607498,13.743611,384,E,Europe/Berlin
Braunschweig-Wolfsburg Airport,Braunschweig,Germany,BWE,EDVE,52.319199,10.5561,295,E,Europe/Berlin
Kassel-Calden Airport,Kassel,Germany,KSF,EDVK,51.417273,9.384967,820,E,Europe/Berlin
Hildesheim Airport,Hildesheim,Germany,\N,EDVM,52.18138885,9.946389198,292,E,Europe/Berlin
Bremerhaven Airport,Bremerhaven,Germany,BRV,EDWB,53.506943,8.572778,10,E,Europe/Berlin
Emden Airport,Emden,Germany,EME,EDWE,53.391109,7.2275,3,E,Europe/Berlin
Leer-Papenburg Airport,Leer,Germany,\N,EDWF,53.27194214,7.44166708,3,E,Europe/Berlin
Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,Germany,WVN,EDWI,53.50222015,8.052222252,16,E,Europe/Berlin
Borkum Airport,Borkum,Germany,BMK,EDWR,53.59639,6.709167,3,E,Europe/Berlin
Norderney Airport,Norderney,Germany,NRD,EDWY,53.70694351,7.230000019,7,E,Europe/Berlin
Flensburg-Sch�ferhaus Airport,Flensburg,Germany,FLF,EDXF,54.7733345,9.378889084,131,E,Europe/Berlin
Rendsburg-Schachtholm Airport,Rendsburg,Germany,\N,EDXR,54.22000122,9.599444389,23,E,Europe/Berlin
Westerland Sylt Airport,Westerland,Germany,GWT,EDXW,54.91320038,8.340470314,51,E,Europe/Berlin
�mari Air Base,Armari Air Force Base,Estonia,\N,EEEI,59.26029968,24.20849991,65,E,Europe/Tallinn
K�rdla Airport,Kardla,Estonia,KDL,EEKA,58.99079895,22.83069992,18,E,Europe/Tallinn
Kuressaare Airport,Kuressaare,Estonia,URE,EEKE,58.22990036,22.5095005,14,E,Europe/Tallinn
P�rnu Airport,Parnu,Estonia,EPU,EEPU,58.41899872,24.4727993,47,E,Europe/Tallinn
Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,EETN,59.41329956,24.83279991,131,E,Europe/Tallinn
Tartu Airport,Tartu,Estonia,TAY,EETU,58.30749893,26.69039917,219,E,Europe/Tallinn
Enontekio Airport,Enontekio,Finland,ENF,EFET,68.36260223,23.42429924,1005,E,Europe/Helsinki
Eura Airport,Eura,Finland,\N,EFEU,61.11610031,22.20140076,259,E,Europe/Helsinki
Halli Airport,Halli,Finland,KEV,EFHA,61.856039,24.786686,479,E,Europe/Helsinki
Helsinki Malmi Airport,Helsinki,Finland,HEM,EFHF,60.25460052,25.0428009,57,E,Europe/Helsinki
Helsinki Vantaa Airport,Helsinki,Finland,HEL,EFHK,60.31719971,24.9633007,179,E,Europe/Helsinki
Hameenkyro Airport,Hameenkyro,Finland,\N,EFHM,61.68970108,23.07369995,449,E,Europe/Helsinki
Hanko Airport,Hanko,Finland,\N,EFHN,59.84889984,23.08359909,20,E,Europe/Helsinki
Hyvink�� Airfield,Hyvinkaa,Finland,HYV,EFHV,60.65439987,24.8810997,430,E,Europe/Helsinki
Kiikala Airport,Kikala,Finland,\N,EFIK,60.46250153,23.65250015,381,E,Europe/Helsinki
Immola Airport,Immola,Finland,\N,EFIM,61.24919891,28.90369987,338,E,Europe/Helsinki
Kitee Airport,Kitee,Finland,KTQ,EFIT,62.1661,30.073601,364,E,Europe/Helsinki
Ivalo Airport,Ivalo,Finland,IVL,EFIV,68.6072998,27.40530014,481,E,Europe/Helsinki
Joensuu Airport,Joensuu,Finland,JOE,EFJO,62.66289902,29.60750008,398,E,Europe/Helsinki
Jyvaskyla Airport,Jyvaskyla,Finland,JYV,EFJY,62.3995018,25.67830086,459,E,Europe/Helsinki
Kauhava Airport,Kauhava,Finland,KAU,EFKA,63.127102,23.051399,151,E,Europe/Helsinki
Kemi-Tornio Airport,Kemi,Finland,KEM,EFKE,65.77870178,24.58209991,61,E,Europe/Helsinki
Kajaani Airport,Kajaani,Finland,KAJ,EFKI,64.28549957,27.69239998,483,E,Europe/Helsinki
Kauhajoki Airport,Kauhajoki,Finland,KHJ,EFKJ,62.46250153,22.39310074,407,E,Europe/Helsinki
Kokkola-Pietarsaari Airport,Kruunupyy,Finland,KOK,EFKK,63.72119904,23.14310074,84,E,Europe/Helsinki
Kemijarvi Airport,Kemijarvi,Finland,\N,EFKM,66.712898,27.156799,692,E,Europe/Helsinki
Kuusamo Airport,Kuusamo,Finland,KAO,EFKS,65.98760223,29.23940086,866,E,Europe/Helsinki
Kittil� Airport,Kittila,Finland,KTT,EFKT,67.7009964,24.84679985,644,E,Europe/Helsinki
Kuopio Airport,Kuopio,Finland,KUO,EFKU,63.00709915,27.79780006,323,E,Europe/Helsinki
Lahti Vesivehmaa Airport,Vesivehmaa,Finland,QLF,EFLA,61.144199,25.693501,502,E,Europe/Helsinki
Lappeenranta Airport,Lappeenranta,Finland,LPP,EFLP,61.044601,28.144743,349,E,Europe/Helsinki
Mariehamn Airport,Mariehamn,Finland,MHQ,EFMA,60.12220001,19.89819908,17,E,Europe/Mariehamn
Menkijarvi Airport,Menkijarvi,Finland,\N,EFME,62.94670105,23.51889992,331,E,Europe/Helsinki
Mikkeli Airport,Mikkeli,Finland,MIK,EFMI,61.6866,27.201799,329,E,Europe/Helsinki
Nummela Airport,Nummela,Finland,\N,EFNU,60.33390045,24.29640007,367,E,Europe/Helsinki
Oulu Airport,Oulu,Finland,OUL,EFOU,64.93009949,25.35460091,47,E,Europe/Helsinki
Piikajarvi Airport,Piikajarvi,Finland,\N,EFPI,61.24560165,22.19339943,148,E,Europe/Helsinki
Pori Airport,Pori,Finland,POR,EFPO,61.46170044,21.79999924,44,E,Europe/Helsinki
Pudasj�rvi Airport,Pudasjarvi,Finland,\N,EFPU,65.40219879,26.94689941,397,E,Europe/Helsinki
Pyh�salmi Airport,Pyhasalmi,Finland,\N,EFPY,63.73189926,25.92630005,528,E,Europe/Helsinki
Raahe Pattijoki Airport,Pattijoki,Finland,\N,EFRH,64.68810272,24.69580078,118,E,Europe/Helsinki
Rantasalmi Airport,Rantasalmi,Finland,\N,EFRN,62.06549835,28.35650063,292,E,Europe/Helsinki
Rovaniemi Airport,Rovaniemi,Finland,RVN,EFRO,66.56479645,25.83040047,642,E,Europe/Helsinki
Rayskala Airport,Rayskala,Finland,\N,EFRY,60.74470139,24.10779953,407,E,Europe/Helsinki
Savonlinna Airport,Savonlinna,Finland,SVL,EFSA,61.94309998,28.94510078,311,E,Europe/Helsinki
Selanpaa Airport,Selanpaa,Finland,\N,EFSE,61.06240082,26.7989006,417,E,Europe/Helsinki
Sodankyla Airport,Sodankyla,Finland,SOT,EFSO,67.39499664,26.61910057,602,E,Europe/Helsinki
Tampere-Pirkkala Airport,Tampere,Finland,TMP,EFTP,61.41410065,23.60440063,390,E,Europe/Helsinki
Teisko Airport,Teisko,Finland,\N,EFTS,61.7733,24.027,515,E,Europe/Helsinki
Turku Airport,Turku,Finland,TKU,EFTU,60.51409912,22.26280022,161,E,Europe/Helsinki
Utti Air Base,Utti,Finland,UTI,EFUT,60.89640045,26.93840027,339,E,Europe/Helsinki
Vaasa Airport,Vaasa,Finland,VAA,EFVA,63.05070114,21.7621994,19,E,Europe/Helsinki
Varkaus Airport,Varkaus,Finland,VRK,EFVR,62.17110062,27.86860085,286,E,Europe/Helsinki
Ylivieska Airfield,Ylivieska-raudaskyla,Finland,YLI,EFYL,64.0547222,24.7252778,252,E,Europe/Helsinki
Belfast International Airport,Belfast,United Kingdom,BFS,EGAA,54.65750122,-6.215829849,268,E,Europe/London
St Angelo Airport,Enniskillen,United Kingdom,ENK,EGAB,54.39889908,-7.651669979,155,E,Europe/London
